CustomerID,JoinDate,City,CustomerType
C3231,2023-04-21,Cairo,Returning
C3232,2024-06-09,Cairo,Returning
C3233,2023-09-17,Cairo,New
C3234,2024-11-14,Cairo,Returning
C3235,2023-05-07,Cairo,Returning
C3236,2023-07-24,Cairo,Returning
C3237,2023-01-30,Cairo,New
C3238,2023-10-12,Giza,Returning
C3239,2024-05-27,Cairo,Returning
C3240,2023-03-11,Cairo,Returning
C3241,2023-01-15,Cairo,Returning
C3242,2023-10-16,Cairo,Returning
C3243,2024-07-04,Cairo,Returning
C3244,2023-04-12,Cairo,Returning
C3245,2024-05-01,Giza,Returning
C3246,2023-07-09,Giza,Returning
C3247,2023-04-20,Cairo,Returning
C3248,2024-01-24,Giza,New
C3249,2023-08-22,Giza,New
C3250,2023-11-18,Cairo,Returning
C3251,2024-06-16,Cairo,Returning
C3252,2024-01-05,Giza,Returning
C3253,2023-02-11,Cairo,New
C3254,2023-04-29,Giza,New
C3255,2024-09-06,Giza,Returning
C3256,2024-03-30,Cairo,Returning
C3257,2023-10-25,Giza,New
C3258,2023-03-13,Giza,Returning
C3259,2024-01-12,Cairo,New
C3260,2024-11-21,Giza,Returning
C3261,2024-02-10,Giza,Returning
C3262,2024-11-23,Cairo,New
C3263,2024-02-09,Giza,Returning
C3264,2023-04-15,Cairo,New
C3265,2023-07-23,Giza,New
C3266,2024-02-18,Cairo,New
C3267,2024-03-10,Giza,New
C3268,2024-08-18,Giza,Returning
C3269,2024-10-21,Giza,Returning
C3270,2024-11-13,Giza,Returning
C3271,2024-06-07,Giza,New
C3272,2024-04-10,Cairo,New
C3273,2024-05-16,Giza,New
C3274,2023-05-18,Cairo,New
C3275,2023-02-24,Cairo,Returning
C3276,2023-01-28,Cairo,Returning
C3277,2024-11-26,Giza,New
C3278,2024-09-28,Cairo,Returning
C3279,2024-11-07,Giza,Returning
C3280,2023-07-26,Giza,Returning
C3281,2024-05-17,Giza,Returning
C3282,2024-07-07,Cairo,Returning
C3283,2023-02-02,Giza,Returning
C3284,2023-05-02,Giza,Returning
C3285,2024-01-21,Giza,Returning
C3286,2023-02-03,Cairo,Returning
C3287,2023-11-07,Cairo,Returning
C3288,2023-05-18,Giza,Returning
C3289,2024-05-14,Cairo,Returning
C3290,2024-05-17,Giza,Returning
C3291,2023-06-10,Cairo,Returning
C3292,2024-05-21,Giza,Returning
C3293,2023-12-28,Giza,New
C3294,2023-01-29,Cairo,New
C3295,2024-01-11,Giza,Returning
C3296,2024-08-20,Cairo,Returning
C3297,2024-10-02,Giza,Returning
C3298,2024-03-14,Giza,Returning
C3299,2024-02-26,Giza,New
C3300,2023-09-08,Cairo,New
C3301,2023-11-16,Cairo,Returning
C3302,2023-03-09,Giza,New
C3303,2023-06-23,Cairo,Returning
C3304,2023-02-08,Giza,Returning
C3305,2024-03-08,Giza,New
C3306,2024-04-25,Cairo,Returning
C3307,2024-01-22,Giza,New
C3308,2023-04-11,Giza,New
C3309,2024-11-22,Cairo,New
C3310,2024-05-29,Giza,New
C3311,2023-11-03,Giza,Returning
C3312,2023-07-26,Giza,Returning
C3313,2023-03-19,Cairo,New
C3314,2023-02-18,Giza,Returning
C3315,2024-02-16,Cairo,Returning
C3316,2023-04-05,Cairo,Returning
C3317,2023-10-07,Cairo,Returning
C3318,2024-06-27,Giza,Returning
C3319,2023-12-22,Cairo,Returning
C3320,2023-11-06,Giza,Returning
C3321,2024-07-06,Giza,New
C3322,2024-02-16,Giza,Returning
C3323,2024-04-09,Cairo,Returning
C3324,2024-10-04,Cairo,Returning
C3325,2023-08-07,Giza,New
C3326,2024-10-15,Giza,Returning
C3327,2024-10-03,Cairo,Returning
C3328,2024-01-09,Giza,New
C3329,2023-06-04,Giza,Returning
C3330,2024-02-25,Giza,Returning
C3331,2023-03-07,Cairo,Returning
C3332,2023-10-01,Giza,Returning
C3333,2023-09-20,Cairo,Returning
C3334,2023-04-27,Cairo,New
C3335,2023-09-09,Giza,Returning
C3336,2024-07-27,Giza,Returning
C3337,2023-02-07,Cairo,New
C3338,2023-05-20,Cairo,New
C3339,2023-10-12,Cairo,Returning
C3340,2023-02-13,Giza,Returning
C3341,2023-02-26,Cairo,New
C3342,2023-11-02,Cairo,Returning
C3343,2024-02-21,Giza,Returning
C3344,2023-04-03,Giza,Returning
C3345,2023-05-24,Cairo,New
C3346,2024-05-27,Cairo,Returning
C3347,2024-08-17,Giza,Returning
C3348,2023-04-03,Cairo,Returning
C3349,2023-11-17,Giza,Returning
C3350,2024-02-04,Cairo,Returning
C3351,2023-08-12,Cairo,New
C3352,2023-08-08,Giza,Returning
C3353,2023-09-18,Cairo,Returning
C3354,2024-01-19,Cairo,New
C3355,2024-03-09,Giza,Returning
C3356,2023-10-12,Cairo,Returning
C3357,2024-01-12,Giza,New
C3358,2024-09-12,Cairo,Returning
C3359,2024-11-09,Cairo,Returning
C3360,2024-11-18,Cairo,New
C3361,2024-01-29,Giza,Returning
C3362,2024-01-07,Cairo,Returning
C3363,2023-08-31,Giza,Returning
C3364,2024-02-07,Giza,New
C3365,2023-08-30,Giza,New
C3366,2023-06-14,Giza,Returning
C3367,2024-10-21,Giza,Returning
C3368,2023-10-08,Cairo,Returning
C3369,2024-05-18,Giza,Returning
C3370,2023-12-07,Giza,Returning
C3371,2023-04-13,Cairo,Returning
C3372,2024-06-02,Cairo,Returning
C3373,2024-09-08,Giza,Returning
C3374,2023-01-29,Cairo,Returning
C3375,2023-07-08,Giza,Returning
C3376,2023-05-20,Cairo,Returning
C3377,2024-10-05,Giza,New
C3378,2023-03-26,Cairo,New
C3379,2024-06-12,Cairo,Returning
C3380,2024-02-25,Giza,Returning
C3381,2023-05-17,Giza,New
C3382,2024-08-30,Giza,Returning
C3383,2023-07-23,Cairo,Returning
C3384,2023-07-06,Giza,Returning
C3385,2024-08-07,Cairo,New
C3386,2023-01-24,Cairo,Returning
C3387,2024-04-18,Cairo,New
C3388,2023-06-22,Cairo,Returning
C3389,2024-03-15,Giza,New
C3390,2024-01-12,Cairo,Returning
C3391,2023-05-01,Cairo,Returning
C3392,2024-03-21,Giza,Returning
C3393,2024-05-21,Cairo,New
C3394,2023-07-28,Cairo,Returning
C3395,2023-09-30,Giza,Returning
C3396,2024-01-27,Cairo,Returning
C3397,2023-07-31,Cairo,Returning
C3398,2023-10-17,Cairo,Returning
C3399,2024-02-23,Cairo,New
C3400,2023-09-26,Cairo,Returning
C3401,2023-09-12,Giza,Returning
C3402,2024-10-24,Giza,New
C3403,2024-04-25,Cairo,Returning
C3404,2024-02-12,Cairo,Returning
C3405,2024-03-09,Giza,New
C3406,2024-07-24,Cairo,New
C3407,2023-08-29,Giza,Returning
C3408,2024-09-12,Cairo,New
C3409,2024-05-31,Giza,New
C3410,2024-02-09,Giza,New
C3411,2024-07-26,Cairo,Returning
C3412,2023-09-24,Cairo,Returning
C3413,2023-12-14,Giza,New
C3414,2023-11-21,Giza,New
C3415,2023-04-30,Giza,New
C3416,2023-05-11,Giza,Returning
C3417,2023-10-15,Giza,Returning
C3418,2023-10-17,Giza,Returning
C3419,2023-09-28,Giza,Returning
C3420,2023-06-18,Giza,Returning
C3421,2024-05-18,Cairo,Returning
C3422,2024-11-04,Giza,New
C3423,2023-06-02,Cairo,New
C3424,2023-02-06,Giza,New
C3425,2024-04-23,Giza,New
C3426,2024-05-21,Cairo,Returning
C3427,2024-07-28,Giza,Returning
C3428,2023-04-26,Cairo,New
C3429,2023-04-06,Cairo,Returning
C3430,2023-07-04,Cairo,Returning
C3431,2023-10-07,Cairo,Returning
C3432,2023-01-05,Cairo,Returning
C3433,2023-03-20,Cairo,Returning
C3434,2024-11-24,Cairo,Returning
C3435,2023-01-27,Giza,Returning
C3436,2024-11-27,Cairo,Returning
C3437,2024-08-27,Cairo,Returning
C3438,2023-06-07,Cairo,New
C3439,2024-11-06,Giza,Returning
C3440,2023-10-03,Cairo,New
C3441,2023-02-14,Giza,New
C3442,2024-08-05,Cairo,New
C3443,2023-02-19,Giza,New
C3444,2023-02-26,Cairo,Returning
C3445,2024-09-08,Giza,New
C3446,2023-09-19,Cairo,New
C3447,2024-02-13,Cairo,New
C3448,2023-08-02,Cairo,Returning
C3449,2024-02-17,Giza,Returning
C3450,2024-10-31,Cairo,New
C3451,2024-05-17,Giza,Returning
C3452,2023-11-14,Cairo,Returning
C3453,2023-04-09,Giza,Returning
C3454,2024-05-16,Giza,Returning
C3455,2024-05-02,Giza,Returning
C3456,2024-03-09,Cairo,Returning
C3457,2024-01-13,Cairo,Returning
C3458,2024-03-12,Cairo,New
C3459,2023-12-16,Giza,Returning
C3460,2024-10-25,Cairo,Returning
C3461,2024-06-23,Cairo,New
C3462,2024-03-23,Cairo,Returning
C3463,2024-05-04,Giza,New
C3464,2023-05-11,Giza,Returning
C3465,2024-06-19,Giza,New
C3466,2023-02-18,Cairo,Returning
C3467,2024-06-09,Cairo,Returning
C3468,2024-02-27,Cairo,Returning
C3469,2024-08-05,Giza,Returning
C3470,2024-08-22,Cairo,Returning
C3471,2023-01-17,Cairo,Returning
C3472,2024-04-18,Cairo,Returning
C3473,2024-02-07,Cairo,New
C3474,2023-11-01,Giza,Returning
C3475,2024-04-10,Giza,Returning
C3476,2023-09-29,Giza,Returning
C3477,2023-07-11,Cairo,New
C3478,2024-09-10,Giza,Returning
C3479,2023-04-19,Giza,Returning
C3480,2023-01-06,Giza,New
C3481,2023-06-25,Giza,Returning
C3482,2024-02-19,Giza,New
C3483,2024-09-23,Giza,Returning
C3484,2024-11-22,Giza,Returning
C3485,2023-03-31,Cairo,New
C3486,2023-07-15,Cairo,Returning
C3487,2023-07-12,Cairo,New
C3488,2024-10-26,Cairo,Returning
C3489,2024-03-22,Cairo,New
C3490,2024-04-19,Cairo,Returning
C3491,2023-01-23,Cairo,New
C3492,2023-06-06,Giza,Returning
C3493,2024-04-27,Cairo,Returning
C3494,2024-08-22,Cairo,New
C3495,2024-08-06,Giza,New
C3496,2023-01-09,Cairo,Returning
C3497,2024-03-18,Giza,Returning
C3498,2024-08-15,Giza,New
C3499,2024-02-14,Giza,Returning
C3500,2024-09-18,Giza,New
C3501,2023-03-04,Cairo,Returning
C3502,2023-11-20,Cairo,New
C3503,2024-10-25,Giza,Returning
C3504,2023-04-30,Giza,Returning
C3505,2024-10-23,Giza,Returning
C3506,2024-03-22,Cairo,New
C3507,2023-07-16,Giza,New
C3508,2023-08-26,Cairo,Returning
C3509,2023-12-14,Giza,New
C3510,2023-10-28,Giza,Returning
C3511,2024-11-20,Giza,Returning
C3512,2023-06-15,Cairo,New
C3513,2023-03-30,Giza,New
C3514,2023-07-24,Cairo,Returning
C3515,2023-04-14,Giza,Returning
C3516,2024-05-20,Giza,New
C3517,2024-07-24,Cairo,Returning
C3518,2024-01-03,Giza,Returning
C3519,2023-06-12,Cairo,Returning
C3520,2024-05-30,Cairo,Returning
C3521,2023-12-12,Giza,New
C3522,2023-08-21,Cairo,Returning
C3523,2024-05-13,Giza,Returning
C3524,2023-12-30,Cairo,Returning
C3525,2024-07-24,Giza,Returning
C3526,2024-06-11,Cairo,Returning
C3527,2024-03-24,Giza,Returning
C3528,2023-04-24,Cairo,Returning
C3529,2024-09-16,Cairo,Returning
C3530,2023-02-12,Cairo,New
C3531,2023-05-01,Cairo,Returning
C3532,2023-06-10,Giza,Returning
C3533,2024-06-02,Giza,Returning
C3534,2023-04-12,Cairo,Returning
C3535,2023-12-09,Cairo,New
C3536,2023-07-26,Giza,Returning
C3537,2023-01-07,Cairo,Returning
C3538,2024-04-30,Giza,New
C3539,2023-06-25,Cairo,New
C3540,2024-02-29,Giza,Returning
C3541,2023-09-09,Cairo,Returning
C3542,2024-06-26,Giza,Returning
C3543,2023-05-22,Giza,Returning
C3544,2024-02-24,Giza,Returning
C3545,2024-06-12,Giza,Returning
C3546,2024-03-29,Cairo,Returning
C3547,2024-06-13,Cairo,New
C3548,2023-11-19,Giza,Returning
C3549,2023-06-18,Giza,New
C3550,2023-02-07,Cairo,Returning
C3551,2023-03-01,Giza,Returning
C3552,2024-11-28,Giza,Returning
C3553,2023-11-18,Giza,New
C3554,2023-10-14,Cairo,Returning
C3555,2024-04-01,Cairo,Returning
C3556,2024-10-01,Giza,Returning
C3557,2024-10-26,Giza,Returning
C3558,2023-11-05,Cairo,New
C3559,2023-12-09,Giza,Returning
C3560,2023-05-10,Giza,New
C3561,2024-06-07,Giza,Returning
C3562,2024-10-12,Cairo,New
C3563,2024-07-06,Giza,New
C3564,2023-11-08,Giza,Returning
C3565,2023-04-24,Cairo,Returning
C3566,2023-09-23,Giza,New
C3567,2024-10-28,Cairo,Returning
C3568,2024-08-09,Cairo,Returning
C3569,2023-08-30,Cairo,Returning
C3570,2023-10-19,Cairo,Returning
C3571,2024-06-16,Cairo,New
C3572,2024-06-12,Cairo,Returning
C3573,2024-01-05,Giza,New
C3574,2024-03-11,Giza,New
C3575,2023-03-05,Giza,Returning
C3576,2024-05-02,Cairo,Returning
C3577,2024-01-14,Giza,Returning
C3578,2024-06-15,Giza,Returning
C3579,2024-08-21,Giza,Returning
C3580,2024-03-26,Giza,Returning
C3581,2024-03-02,Cairo,New
C3582,2023-05-11,Giza,Returning
C3583,2023-05-13,Cairo,Returning
C3584,2024-04-11,Giza,New
C3585,2023-06-10,Giza,Returning
C3586,2023-05-02,Giza,New
C3587,2024-01-14,Giza,New
C3588,2023-06-06,Cairo,Returning
C3589,2024-01-19,Giza,New
C3590,2023-01-29,Cairo,New
C3591,2024-08-26,Giza,New
C3592,2023-11-09,Giza,New
C3593,2024-05-15,Cairo,New
C3594,2023-12-24,Cairo,Returning
C3595,2024-03-03,Giza,Returning
C3596,2024-08-02,Giza,Returning
C3597,2024-01-22,Giza,Returning
C3598,2024-09-12,Cairo,Returning
C3599,2024-05-31,Giza,Returning
C3600,2024-11-14,Giza,New
C3601,2023-11-30,Cairo,Returning
C3602,2024-11-11,Giza,Returning
C3603,2024-02-09,Giza,Returning
C3604,2024-11-17,Giza,Returning
C3605,2024-10-23,Cairo,Returning
C3606,2023-01-26,Giza,Returning
C3607,2023-05-07,Cairo,New
C3608,2024-09-25,Cairo,Returning
C3609,2024-06-18,Cairo,Returning
C3610,2024-05-29,Cairo,New
C3611,2024-06-28,Cairo,Returning
C3612,2023-10-09,Cairo,New
C3613,2024-08-16,Giza,New
C3614,2024-06-30,Giza,Returning
C3615,2023-02-16,Giza,Returning
C3616,2023-01-24,Giza,Returning
C3617,2024-02-29,Cairo,Returning
C3618,2023-11-21,Giza,New
C3619,2023-04-28,Cairo,Returning
C3620,2023-10-20,Cairo,New
C3621,2023-04-02,Cairo,New
C3622,2024-02-22,Cairo,New
C3623,2023-11-30,Cairo,New
C3624,2023-03-01,Giza,Returning
C3625,2023-11-24,Cairo,Returning
C3626,2023-11-28,Giza,Returning
C3627,2023-05-04,Cairo,New
C3628,2024-09-03,Cairo,Returning
C3629,2024-05-31,Giza,Returning
C3630,2023-10-03,Cairo,New
C3631,2024-07-20,Giza,New
C3632,2023-01-30,Giza,Returning
C3633,2023-01-20,Giza,Returning
C3634,2024-08-23,Cairo,New
C3635,2024-07-22,Cairo,New
C3636,2024-02-21,Giza,New
C3637,2024-10-13,Cairo,Returning
C3638,2023-05-26,Giza,Returning
C3639,2023-06-22,Cairo,Returning
C3640,2024-03-09,Giza,New
C3641,2024-04-20,Giza,Returning
C3642,2023-06-21,Cairo,New
C3643,2024-05-08,Giza,Returning
C3644,2024-11-27,Giza,Returning
C3645,2024-10-09,Cairo,Returning
C3646,2024-06-06,Giza,New
C3647,2024-06-30,Cairo,New
C3648,2024-02-09,Cairo,Returning
C3649,2024-07-23,Giza,Returning
C3650,2023-08-04,Giza,Returning
C3651,2023-12-17,Giza,Returning
C3652,2024-04-08,Giza,New
C3653,2023-11-26,Giza,New
C3654,2024-09-05,Giza,New
C3655,2023-05-17,Cairo,Returning
C3656,2023-01-05,Cairo,Returning
C3657,2024-02-28,Giza,Returning
C3658,2024-07-05,Cairo,Returning
C3659,2024-10-26,Cairo,Returning
C3660,2024-11-18,Giza,Returning
C3661,2023-12-28,Giza,Returning
C3662,2024-01-02,Giza,New
C3663,2023-01-09,Cairo,Returning
C3664,2023-07-17,Giza,New
C3665,2023-01-21,Giza,Returning
C3666,2024-01-02,Cairo,New
C3667,2024-09-20,Giza,Returning
C3668,2023-08-15,Cairo,Returning
C3669,2024-01-07,Cairo,New
C3670,2024-09-12,Cairo,New
C3671,2024-10-15,Giza,New
C3672,2023-10-12,Giza,New
C3673,2023-07-18,Cairo,New
C3674,2023-05-12,Cairo,New
C3675,2024-08-06,Cairo,Returning
C3676,2023-10-08,Cairo,Returning
C3677,2023-01-24,Giza,Returning
C3678,2024-04-09,Cairo,Returning
C3679,2024-10-18,Cairo,Returning
C3680,2023-11-27,Giza,Returning
C3681,2024-02-21,Giza,New
C3682,2024-06-14,Giza,Returning
C3683,2024-06-13,Cairo,Returning
C3684,2023-08-18,Cairo,New
C3685,2024-03-06,Giza,New
C3686,2024-02-06,Cairo,New
C3687,2024-08-08,Cairo,Returning
C3688,2023-08-20,Giza,Returning
C3689,2023-09-13,Cairo,New
C3690,2023-11-15,Cairo,Returning
C3691,2023-04-10,Cairo,Returning
C3692,2023-01-25,Giza,Returning
C3693,2023-09-11,Cairo,Returning
C3694,2023-12-15,Cairo,Returning
C3695,2024-06-16,Cairo,Returning
C3696,2024-09-06,Giza,Returning
C3697,2024-10-02,Giza,Returning
C3698,2023-03-29,Cairo,Returning
C3699,2024-01-22,Giza,Returning
C3700,2023-03-08,Cairo,New
C3701,2024-03-28,Cairo,New
C3702,2024-10-03,Giza,New
C3703,2024-11-24,Cairo,Returning
C3704,2023-10-29,Giza,Returning
C3705,2024-09-24,Giza,New
C3706,2024-09-05,Cairo,Returning
C3707,2024-04-20,Giza,Returning
C3708,2024-09-26,Cairo,New
C3709,2024-11-22,Cairo,Returning
C3710,2023-12-03,Cairo,New
C3711,2023-01-13,Cairo,Returning
C3712,2023-07-18,Cairo,Returning
C3713,2023-09-20,Giza,Returning
C3714,2024-09-27,Giza,New
C3715,2023-05-21,Cairo,New
C3716,2023-11-16,Giza,Returning
C3717,2024-10-29,Giza,New
C3718,2024-07-08,Cairo,New
C3719,2023-11-13,Giza,New
C3720,2023-01-09,Cairo,New
C3721,2024-06-03,Cairo,Returning
C3722,2023-07-20,Cairo,Returning
C3723,2023-07-26,Cairo,New
C3724,2024-11-14,Giza,Returning
C3725,2024-04-23,Giza,Returning
C3726,2024-08-02,Giza,Returning
C3727,2024-03-04,Giza,New
C3728,2024-04-10,Cairo,Returning
C3729,2023-01-04,Cairo,Returning
C3730,2024-04-22,Cairo,New
C3731,2023-12-06,Giza,New
C3732,2023-07-08,Cairo,Returning
C3733,2023-03-17,Giza,New
C3734,2023-04-28,Cairo,New
C3735,2023-07-19,Giza,New
C3736,2023-01-31,Cairo,New
C3737,2023-06-28,Cairo,Returning
C3738,2023-06-28,Giza,Returning
C3739,2023-09-09,Cairo,New
C3740,2023-06-30,Giza,Returning
C3741,2023-01-22,Cairo,Returning
C3742,2023-04-24,Giza,Returning
C3743,2023-11-09,Giza,New
C3744,2024-01-17,Cairo,Returning
C3745,2024-09-30,Giza,Returning
C3746,2023-03-08,Cairo,New
C3747,2023-05-14,Cairo,New
C3748,2024-01-23,Giza,New
C3749,2024-03-15,Cairo,Returning
C3750,2024-09-22,Cairo,Returning
C3751,2023-10-29,Cairo,New
C3752,2023-02-24,Giza,Returning
C3753,2024-06-04,Giza,New
C3754,2023-03-25,Giza,Returning
C3755,2024-09-21,Cairo,New
C3756,2024-02-02,Giza,Returning
C3757,2024-04-20,Cairo,New
C3758,2024-01-18,Giza,Returning
C3759,2024-05-21,Giza,New
C3760,2024-02-15,Cairo,New
C3761,2023-07-27,Giza,Returning
C3762,2024-02-10,Cairo,New
C3763,2024-01-22,Cairo,Returning
C3764,2024-01-19,Giza,Returning
C3765,2023-05-18,Cairo,New
C3766,2024-06-15,Giza,New
C3767,2023-02-12,Giza,Returning
C3768,2023-12-11,Giza,Returning
C3769,2024-03-18,Giza,Returning
C3770,2024-05-24,Giza,New
C3771,2023-01-26,Cairo,Returning
C3772,2023-09-29,Cairo,Returning
C3773,2023-03-26,Giza,Returning
C3774,2024-06-09,Cairo,Returning
C3775,2023-08-22,Cairo,New
C3776,2024-01-04,Cairo,Returning
C3777,2023-12-08,Cairo,Returning
C3778,2023-09-14,Giza,Returning
C3779,2024-11-30,Giza,New
C3780,2024-09-10,Cairo,Returning
C3781,2024-07-10,Giza,New
C3782,2023-11-03,Giza,Returning
C3783,2024-02-18,Giza,Returning
C3784,2024-11-02,Cairo,Returning
C3785,2024-06-08,Cairo,Returning
C3786,2023-08-22,Cairo,Returning
C3787,2023-08-03,Giza,New
C3788,2024-08-24,Giza,Returning
C3789,2024-04-17,Giza,Returning
C3790,2023-11-17,Cairo,Returning
C3791,2024-03-03,Cairo,Returning
C3792,2024-07-25,Cairo,Returning
C3793,2024-08-14,Cairo,New
C3794,2023-01-10,Giza,Returning
C3795,2023-12-30,Giza,New
C3796,2024-03-11,Giza,Returning
C3797,2024-07-04,Giza,New
C3798,2023-01-24,Cairo,Returning
C3799,2023-06-07,Giza,Returning
C3800,2024-09-09,Giza,Returning
C3801,2023-07-29,Giza,New
C3802,2024-01-31,Cairo,Returning
C3803,2023-12-03,Giza,Returning
C3804,2023-11-08,Cairo,New
C3805,2024-11-22,Cairo,New
C3806,2024-09-09,Giza,New
C3807,2023-07-23,Cairo,Returning
C3808,2024-01-31,Giza,New
C3809,2023-10-26,Cairo,Returning
C3810,2024-01-13,Cairo,New
C3811,2024-02-25,Giza,New
C3812,2023-04-24,Cairo,Returning
C3813,2024-05-04,Cairo,Returning
C3814,2023-07-31,Cairo,Returning
C3815,2023-11-14,Giza,Returning
C3816,2024-11-11,Giza,New
C3817,2024-08-11,Giza,Returning
C3818,2024-05-29,Giza,New
C3819,2023-01-08,Cairo,Returning
C3820,2024-02-13,Cairo,Returning
C3821,2024-08-05,Giza,Returning
C3822,2024-08-12,Cairo,Returning
C3823,2023-10-22,Giza,New
C3824,2023-11-01,Giza,Returning
C3825,2023-06-29,Giza,New
C3826,2024-09-24,Giza,Returning
C3827,2024-11-05,Cairo,Returning
C3828,2023-04-08,Giza,Returning
C3829,2023-02-14,Cairo,Returning
C3830,2023-06-11,Giza,Returning
C3831,2024-07-04,Giza,Returning
C3832,2023-03-10,Cairo,Returning
C3833,2024-02-26,Cairo,Returning
C3834,2023-03-20,Cairo,Returning
C3835,2023-11-30,Giza,Returning
C3836,2023-09-16,Cairo,Returning
C3837,2024-04-18,Cairo,New
C3838,2024-11-22,Giza,Returning
C3839,2024-02-13,Cairo,Returning
C3840,2023-01-11,Giza,New
C3841,2023-05-20,Giza,Returning
C3842,2024-04-20,Giza,Returning
C3843,2023-03-26,Cairo,Returning
C3844,2024-03-24,Cairo,Returning
C3845,2023-10-13,Cairo,New
C3846,2023-01-19,Cairo,New
C3847,2023-05-08,Giza,New
C3848,2024-11-18,Cairo,Returning
C3849,2023-06-07,Giza,Returning
C3850,2023-08-10,Cairo,Returning
C3851,2024-06-29,Cairo,Returning
C3852,2023-02-18,Cairo,Returning
C3853,2023-11-12,Giza,New
C3854,2023-01-05,Cairo,Returning
C3855,2023-07-26,Cairo,Returning
C3856,2023-09-02,Cairo,New
C3857,2024-03-07,Cairo,Returning
C3858,2023-12-12,Cairo,Returning
C3859,2023-03-06,Cairo,Returning
C3860,2023-04-09,Cairo,Returning
C3861,2023-02-15,Giza,Returning
C3862,2023-12-01,Giza,Returning
C3863,2023-07-14,Cairo,Returning
C3864,2024-02-09,Giza,New
C3865,2023-08-07,Cairo,Returning
C3866,2023-06-27,Cairo,Returning
C3867,2023-11-20,Cairo,Returning
C3868,2024-04-14,Cairo,New
C3869,2023-10-13,Giza,New
C3870,2023-08-12,Giza,New
C3871,2024-09-05,Giza,Returning
C3872,2023-04-15,Cairo,New
C3873,2023-04-08,Giza,Returning
C3874,2024-02-02,Cairo,New
C3875,2024-10-12,Giza,Returning
C3876,2024-11-13,Giza,New
C3877,2023-01-19,Giza,Returning
C3878,2024-10-17,Cairo,Returning
C3879,2023-01-14,Cairo,New
C3880,2023-05-08,Giza,New
C3881,2024-03-14,Cairo,Returning
C3882,2023-03-03,Cairo,Returning
C3883,2023-10-31,Cairo,New
C3884,2023-07-29,Cairo,New
C3885,2024-09-04,Giza,Returning
C3886,2023-12-03,Cairo,New
C3887,2024-10-21,Cairo,Returning
C3888,2024-02-29,Giza,Returning
C3889,2023-08-23,Giza,New
C3890,2023-07-30,Cairo,Returning
C3891,2024-11-11,Cairo,Returning
C3892,2023-08-16,Giza,Returning
C3893,2023-07-07,Giza,Returning
C3894,2023-03-08,Giza,New
C3895,2023-07-17,Cairo,Returning
C3896,2023-05-25,Cairo,New
C3897,2023-06-27,Cairo,New
C3898,2023-03-22,Giza,Returning
C3899,2023-11-15,Cairo,Returning
C3900,2023-09-08,Giza,New
C3901,2023-09-12,Giza,New
C3902,2024-04-04,Cairo,New
C3903,2024-05-07,Cairo,Returning
C3904,2024-01-04,Giza,Returning
C3905,2024-04-27,Giza,Returning
C3906,2024-09-16,Giza,Returning
C3907,2024-05-08,Cairo,Returning
C3908,2024-03-13,Cairo,Returning
C3909,2023-11-04,Cairo,Returning
C3910,2023-06-29,Giza,Returning
C3911,2023-11-10,Giza,New
C3912,2024-07-29,Giza,New
C3913,2023-05-20,Giza,New
C3914,2023-07-14,Cairo,New
C3915,2024-05-27,Giza,Returning
C3916,2024-03-01,Giza,Returning
C3917,2024-01-18,Giza,Returning
C3918,2024-10-18,Cairo,Returning
C3919,2023-02-09,Cairo,Returning
C3920,2024-08-02,Cairo,New
C3921,2024-03-22,Giza,Returning
C3922,2023-12-23,Giza,Returning
C3923,2024-01-13,Cairo,Returning
C3924,2024-03-10,Cairo,New
C3925,2023-02-05,Giza,Returning
C3926,2024-11-23,Cairo,Returning
C3927,2024-10-22,Cairo,New
C3928,2024-04-11,Cairo,New
C3929,2024-09-08,Cairo,New
C3930,2023-04-05,Giza,Returning
C3931,2024-08-23,Cairo,Returning
C3932,2023-07-13,Giza,New
C3933,2024-03-13,Giza,Returning
C3934,2024-05-27,Giza,Returning
C3935,2024-02-26,Cairo,New
C3936,2024-08-09,Giza,Returning
C3937,2023-10-03,Cairo,Returning
C3938,2024-02-12,Giza,New
C3939,2023-06-22,Giza,New
C3940,2023-03-13,Giza,Returning
C3941,2024-11-01,Giza,Returning
C3942,2023-06-24,Cairo,Returning
C3943,2023-05-18,Cairo,Returning
C3944,2024-05-29,Cairo,Returning
C3945,2023-08-06,Cairo,New
C3946,2023-07-07,Cairo,New
C3947,2024-02-23,Giza,Returning
C3948,2024-10-01,Cairo,Returning
C3949,2023-06-20,Cairo,New
C3950,2024-01-22,Cairo,New
C3951,2023-12-17,Cairo,Returning
C3952,2024-05-04,Giza,Returning
C3953,2023-04-14,Cairo,New
C3954,2023-01-08,Cairo,New
C3955,2024-06-18,Cairo,Returning
C3956,2024-06-16,Giza,Returning
C3957,2024-04-29,Giza,Returning
C3958,2023-12-11,Giza,Returning
C3959,2023-12-18,Giza,Returning
C3960,2024-01-05,Giza,Returning
C3961,2023-02-28,Giza,Returning
C3962,2023-04-13,Cairo,Returning
C3963,2024-02-16,Cairo,New
C3964,2023-05-06,Giza,Returning
C3965,2023-09-12,Giza,Returning
C3966,2024-11-05,Giza,Returning
C3967,2024-11-07,Cairo,New
C3968,2024-10-15,Giza,New
C3969,2024-01-04,Cairo,Returning
C3970,2023-11-30,Giza,New
C3971,2024-05-11,Giza,Returning
C3972,2023-03-25,Giza,Returning
C3973,2024-05-02,Cairo,Returning
